MASTER_BOL_ID,SHIPMENT_ID,BOL_NUMBER,PRO_NUMBER,PO_NUMBER,SAP_BOL_NUMBER,SHIPMENT_NUMBER,ORDER_NUMBER,LOAD_NUMBER,SPOT_USED,OVERFLOW,DIRECTION,SHIPMENT_CREATED_DATE,PICKUP_EARLIEST,PICKUP_LATEST,DROP_EARLIEST,DROP_LATEST,ORIGIN_LOCATION_CODE,O_PLANT_ID,O_XD_BLD,O_BUS_ORG,ORIGIN_NAME,ORIGIN_ADDRESS_1,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_ZIP,ORIGIN_COUNTRY,ORIGIN_LATITUDE,ORIGIN_LONGITUDE,O_ADDR_TYPE,DEST_LOCATION_CODE,D_PLANT_ID,D_XD_BLD,D_BUS_ORG,DEST_NAME,DEST_ADDRESS_1,DEST_CITY,DEST_STATE,DEST_ZIP,DEST_COUNTRY,DEST_LATITUDE,DEST_LONGITUDE,D_ADDR_TYPE,LANE_STATE_TO_STATE,LANE_DESCRIPTION,RP_REGION,RP_DIV,CARRIER_NAME,SCAC,MODE,SERVICE,SERVICE_DAYS,DISTANCE_MILES,MC_NUMBER,US_DOT,MASTER_BOL_STATUS,SHIPMENT_TYPE,LATEST_ACTIVITY_TYPE,LATEST_ACTIVITY_STATUS,REPORT_DT,ACTUAL_WEIGHT,PLANNED_WEIGHT,ORDERED_WEIGHT,DELIVERED_WEIGHT,PACKAGE_COUNT,TOTAL_PACKAGE_WEIGHT,TOTAL_CUBIC_INCHES,HANDLING_UNITS,QUEUE,INVOICE_NUMBER,INVOICE_DATE,INVOICE_WEIGHT,TOTAL_INVOICE_AMOUNT,SETTLEMENT_AMOUNT,LINE_HAUL_CHARGES,FUEL_CHARGES,ACCESSORIAL_CHARGES,DISCOUNT,DEFICIT,YARDPULL_CHARGE,EXTRACT_DATE,GL_ACC,COST_PER_MILE,OWNER,CREATED_BY,COMMENTS,POD_RECEIVED,PROOF_OF_PICKUP,TRANSIT_HRS,PICKUP_APPT,ACTUAL_SHIPPED,DELIVERY_APPT,DROP_ARRIVED,DELIVERY_COMPLETE,ACTUAL_DELIVERY,P_LATE_REASON,D_LATE_REASON,FS_YR,FS_PR,FS_WK,SNOWFLAKE_LAST_UPDATED_TIMESTAMP
329987117502,329987117470,009L20080123,461246301439,5116165627,16659561,009LSH14906542,,,,,,2025-06-30 11:29:07.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-04 00:03:00.000,2025-07-04 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0001227076,,,,Hampton Point,"3340 Hampton Point Dr, Ofc",Silver Spring,MD,20904-4839,USA,39.061223,76.978263,,CA-MD,"Redlands, CA to Silver Spring, MD",Northeast,East,FedEx Freight Priority,FXFE,LTL,Standard,4,2645,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-04,1.395,1.395,1.395,0,1,1.395,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 12:05:03.051
329987117388,329987117356,009L20080122,461246301667,5116028493,16659341,009LSH14906541,,,,,,2025-06-30 11:29:05.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-03 00:03:00.000,2025-07-03 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0005948016,,,,"Rockcreek Apartments, WF RC Owner LLC","8125 Rockcreek Pl, OFC",Cordova,TN,38016-7502,USA,35.179491,89.762271,,CA-TN,"Redlands, CA to Cordova, TN",Southeast East,East,FedEx Freight Priority,FXFE,LTL,Standard,3,1781,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-03,5.5,5.5,5.5,0,1,5.5,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 12:05:03.051
329987117274,329987117242,009L20080121,461246302435,5116165614,16659613,009LSH14906540,,,,,,2025-06-30 11:29:03.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-02 00:03:00.000,2025-07-02 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0006036398,,,,Greensview Apts,"16601 E Alameda Pl, Ofc",Aurora,CO,80017-1109,USA,39.696607,104.79036,,CA-CO,"Redlands, CA to Aurora, CO",Pac Northwest,West,FedEx Freight Priority,FXFE,LTL,Standard,2,998,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-02,1.125,1.125,1.125,0,1,1.125,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:30:50.368
329987117160,329987117128,009L20080120,461246301987,5116028497,16659348,009LSH14906539,,,,,,2025-06-30 11:29:01.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-07 00:03:00.000,2025-07-07 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0000121570,,,,Episcopal Catholic Apts,"500 Avenue L NW, Office",Winter Haven,FL,33881-4004,USA,28.061297,81.718999,,CA-FL,"Redlands, CA to Winter Haven, FL",Southeast West,East,FedEx Freight Priority,FXFE,LTL,Standard,4,2475,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-07,1.52,1.52,1.52,0,1,1.52,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:30:50.368
329987117046,329987117014,009L20080119,461246301829,5116165612,16659520,009LSH14906538,,,,,,2025-06-30 11:28:58.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-01 00:03:00.000,2025-07-01 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0000379567,,,,Oak Park Apts,"5325 Oak Park Ln, Ofc",Oak Park,CA,91377-5401,USA,34.179202,118.761972,,CA-CA,"Redlands, CA to Oak Park, CA",West,West,FedEx Freight Priority,FXFE,LTL,Standard,1,99,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-01,1.54,1.54,1.54,0,1,1.54,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:30:50.368
329987116932,329987116899,009L20080118,461246302505,5116164852,16659533,009LSH14906537,,,,,,2025-06-30 11:28:56.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-08 00:03:00.000,2025-07-08 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0005937093,,,,Cloisters I,"100 Michigan Ave NE, Ofc",Washington,DC,20017-1026,USA,38.938254,76.989034,,CA-DC,"Redlands, CA to Washington, DC",Northeast,East,FedEx Freight Priority,FXFE,LTL,Standard,5,2640,121805,239039,Booked,Regular,Copy Delivery Number,Complete,2025-07-08,4.5,4.5,4.5,0,1,4.5,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:30:50.368
329987116817,329987116785,009L20080117,461246302549,5115999958,16659342,009LSH14906536,,,,,,2025-06-30 11:28:54.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-01 00:03:00.000,2025-07-01 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0005863272,,,,"Fairfield Inn and Suites/El Centro, 503 F El Cetro Development LLC",503 E Danenberg Dr,El Centro,CA,92243-8507,USA,32.771126,115.601027,,CA-CA,"Redlands, CA to El Centro, CA",West,West,FedEx Freight Priority,FXFE,LTL,Standard,1,149,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-01,2.88,2.88,2.88,0,1,2.88,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:30:50.368
329987116203,329987116171,009L20080116,461246302365,5116164315,16659451,009LSH14906535,,,,,,2025-06-30 11:28:51.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-07 00:03:00.000,2025-07-07 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0001313041,,,,Patriots Colony at Williamsburg,6000 Patriots Colony Dr,Williamsburg,VA,23188-1396,USA,37.35383,76.728155,,CA-VA,"Redlands, CA to Williamsburg, VA",Northeast,East,FedEx Freight Priority,FXFE,LTL,Standard,4,2636,121805,239039,Booked,Regular,Copy Delivery Number,Complete,2025-07-07,2.22,2.22,2.22,0,1,2.22,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:30:50.368
329987116089,329987116057,009L20080115,461246302480,5116164837,16659622,009LSH14906534,,,,,,2025-06-30 11:28:49.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-01 00:03:00.000,2025-07-01 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0018611628,,,,Solace at Casa Grande Crossings,"255 N Camino Mercado, Ofc",Casa Grande,AZ,85122,USA,32.916086,111.756657,,CA-AZ,"Redlands, CA to Casa Grande, AZ",Pac Northwest,West,FedEx Freight Priority,FXFE,LTL,Standard,1,358,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-01,5.67,5.67,5.67,0,1,5.67,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:30:50.368
329987115975,329987115942,009L20080114,461246302343,5115999977,16659387,009LSH14906533,,,,,,2025-06-30 11:28:46.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-02 00:03:00.000,2025-07-02 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0006183442,,,,Ariel Glen,"1700 SE Tempest Dr, Ofc",Bend,OR,97702-1884,USA,43.972267,121.266231,,CA-OR,"Redlands, CA to Bend, OR",Pac Northwest,West,FedEx Freight Priority,FXFE,LTL,Standard,2,881,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-02,0.69,0.69,0.69,0,1,0.69,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:30:50.368
329987115860,329987115828,009L20080113,461246302593,5116164846,16659508,009LSH14906532,,,,,,2025-06-30 11:28:44.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-01 00:03:00.000,2025-07-01 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0000105391,,,,El Cordova Apartments,"950 E Del Amo Blvd, OFC",Carson,CA,90746-3406,USA,33.860786,118.241916,,CA-CA,"Redlands, CA to Carson, CA",West,West,FedEx Freight Priority,FXFE,LTL,Standard,1,73,121805,239039,Booked,Regular,Copy Delivery Number,Complete,2025-07-01,11.69,11.69,11.69,0,1,11.69,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:30:50.368
329987115746,329987115714,009L20080112,461246302218,5116164849,16659531,009LSH14906531,,,,,,2025-06-30 11:28:42.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-07 00:03:00.000,2025-07-07 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0006135672,,,,Hampton Ridge,"11501 Harts Rd, Ofc",Jacksonville,FL,32218-3760,USA,30.487782,81.66606,,CA-FL,"Redlands, CA to Jacksonville, FL",Southeast West,East,FedEx Freight Priority,FXFE,LTL,Standard,4,2361,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-07,2.88,2.88,2.88,0,1,2.88,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:30:50.368
329987115632,329987115600,009L20080111,461246301862,5116164858,16659573,009LSH14906530,,,,,,2025-06-30 11:28:39.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-08 00:03:00.000,2025-07-08 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0006053365,,,,Sand Ridge Apts,"1192 Harbour Dr, Ofc",Wilmington,NC,28401-7772,USA,34.265818,77.954387,,CA-NC,"Redlands, CA to Wilmington, NC",Southeast East,East,FedEx Freight Priority,FXFE,LTL,Standard,5,2567,121805,239039,Booked,Regular,Request Routing,Pending,2025-07-08,0.09,0.09,0.09,0,1,0.09,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:30:50.368
329987115518,329987115486,009L20080110,461246301851,5116165618,16659614,009LSH14906529,,,,,,2025-06-30 11:28:37.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-07 00:03:00.000,2025-07-07 23:59:00.000,2300000030,,,,"PRIME LINE PRODUCTS, SPCL ORDER 6997,STOCK 6994,NSTK 42323",26950 San Bernardino Ave,Redlands,CA,92374,USA,34.068272,117.191284,,0006011753,,,,Jacksonville Residence Inn,10551 Deerwood Park Blvd,Jacksonville,FL,32256-0507,USA,30.179325,81.495086,,CA-FL,"Redlands, CA to Jacksonville, FL",Southeast West,East,FedEx Freight Priority,FXFE,LTL,Standard,4,2361,121805,239039,Booked,Regular,Copy Delivery Number,Complete,2025-07-07,0.17,0.17,0.17,0,1,0.17,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:30:50.368
329987115404,329987115372,009L20080109,709165104,5116170444,S011529451001,009LSH14906528,,,,,,2025-06-30 11:28:34.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-03 00:03:00.000,2025-07-03 23:59:00.000,2300000006,,,,LANCASTER DISTRIBUTING CO.,1310 UNION ST,SPARTANBURG,SC,29302,USA,34.884765,81.844359,,0014622101,,,,The Lillian Crossroads,"949 S Lillian St, Ofc",Stephenville,TX,76401-5101,USA,32.272793,98.288496,,SC-TX,"SPARTANBURG, SC to Stephenville, TX",Central South,West,AAA Cooper Transportation,AACT,LTL,Standard,3,1052,55889,92261,Booked,Regular,Copy Delivery Number,Complete,2025-07-03,320,320,320,0,1,320,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:31:32.600
329987115290,329987115258,009L20080108,B537584641,5115546373,B537584641,009LSH14906527,,,,,,2025-06-30 11:28:31.000,2025-06-27 00:02:00.000,2025-06-27 23:58:00.000,2025-07-02 00:03:00.000,2025-07-02 23:59:00.000,0000012952,,,,FRIEDRICH EQUIPMENT,"10001 Reunion Pl, # 500",San Antonio,TX,78216-4127,USA,29.535476,98.479131,,0012660823,,,,Homewood Suites/Dania Beach,2061 Griffin Rd,Fort Lauderdale,FL,33312-5912,USA,26.141313,80.14026,,TX-FL,"San Antonio, TX to Fort Lauderdale, FL",Southeast West,East,AAA Cooper Transportation,AACT,LTL,Standard,3,1361,55889,92261,Booked,Regular,Copy Delivery Number,Complete,2025-07-02,5,5,5,0,1,5,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:30:18.458
329987115176,329987115144,009L20080107,B537584642,5116063259,B537584642,009LSH14906526,,,,,,2025-06-30 11:28:28.000,2025-06-27 00:02:00.000,2025-06-27 23:58:00.000,2025-06-30 00:03:00.000,2025-06-30 23:59:00.000,0000012952,,,,FRIEDRICH EQUIPMENT,"10001 Reunion Pl, # 500",San Antonio,TX,78216-4127,USA,29.535476,98.479131,,0014483129,,,,Freedoms Path,"3602 Memorial Blvd, A",Kerrville,TX,78028-3084,USA,30.021553,99.12602,,TX-TX,"San Antonio, TX to Kerrville, TX",Central South,West,FedEx Freight Priority,FXFE,LTL,Standard,1,67,121805,239039,Booked,Regular,Copy Delivery Number,Complete,2025-06-30,648,648,648,0,1,648,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:30:18.458
329987115062,329987115030,009L20080106,B537576959,5115978930,B537576959,009LSH14906525,,,,,,2025-06-30 11:28:26.000,2025-06-27 00:02:00.000,2025-06-27 23:58:00.000,2025-07-01 00:03:00.000,2025-07-01 23:59:00.000,0000012952,,,,FRIEDRICH EQUIPMENT,"10001 Reunion Pl, # 500",San Antonio,TX,78216-4127,USA,29.535476,98.479131,,0006148493,,,,Atria Oakridge,10810 Sandy Oak Ln,Raleigh,NC,27614-8386,USA,35.947987,78.634102,,TX-NC,"San Antonio, TX to Raleigh, NC",Southeast East,East,Southeastern Freight Lines,SEFL,LTL,Standard,2,1405,111871,63419,Booked,Regular,Request Routing,Pending,2025-07-01,960,960,960,0,1,960,0,1,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,22,2025-06-30 11:30:33.478
329987111107,329987111120,009L20080098,XAZ17,,,009LSH14906517,,,,,,2025-06-30 11:26:13.000,2025-07-09 09:51:00.000,2025-07-09 23:58:00.000,2025-07-10 09:51:00.000,2025-07-10 09:51:00.000,CA20,CA20,N,HDS,FM-HDS DC-LOS ANGELES-CA20,21651 Baker Parkway,CITY OF INDUSTRY,CA,91789,USA,34.015399,117.858222,MRO,XAZ17,AZ17,N,HDS,FM-HDS DC-PHOENIX-AZ17,"6825 W Buckeye Rd, # 1",Phoenix,AZ,85043-4428,US,33.43975,112.191062,MRO,CA-AZ,"CITY OF INDUSTRY, CA to Phoenix, AZ",Pac Northwest,West,Public Special Inc,PUBI,Truckload,Standard,1,352,211717,2214257,Booked,Regular,Request Routing,Pending,2025-07-10,6686.79,6686.79,6686.79,0,1,6686.79,0,0,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:31:06.070
329987110981,329987110994,009L20080097,732388167,,,009LSH14906516,,,,,,2025-06-30 11:26:10.000,2025-07-03 15:39:00.000,2025-07-03 23:58:00.000,2025-07-08 15:39:00.000,2025-07-08 15:39:00.000,NJ22,,,,FM-HDS DC-PHILADELPHIA-NJ22,1100 John Galt Way,Burlington,NJ,08016-2140,USA,40.069759,74.841842,MRO,XIL30,,,,FM-HDS DC-CHICAGO-IL30,"635 Northwest Ave, # C",Northlake,IL,60164-1396,USA,41.924175,87.889274,MRO,NJ-IL,"Burlington, NJ to Northlake, IL",Central North,East,R & L Carriers,RLCA,LTL,Standard,2,796,99074,63391,Booked,Regular,Request Routing,Pending,2025-07-08,222.975,222.975,222.975,0,1,222.975,0,0,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:31:21.449
329987110766,329987110779,009L20080095,XCA01,,,009LSH14906514,,,,,,2025-06-30 11:26:01.000,2025-07-09 09:51:00.000,2025-07-09 23:58:00.000,2025-07-09 09:51:00.000,2025-07-09 09:51:00.000,CA20,CA20,N,HDS,FM-HDS DC-LOS ANGELES-CA20,21651 Baker Parkway,CITY OF INDUSTRY,CA,91789,USA,34.015399,117.858222,MRO,XCA01,CA01,N,HDS,FM-HDS DC-SAN DIEGO-CA01,"7411 Goen Place, Ste A",San Diego,CA,92120,USA,32.79425,117.07022,MRO,CA-CA,"CITY OF INDUSTRY, CA to San Diego, CA",West,West,Public Special Inc,PUBI,Truckload,Standard,0,115,211717,2214257,Booked,Regular,Copy Delivery Number,Complete,2025-07-09,4374.285,4374.285,4374.285,0,1,4374.285,0,0,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:31:06.070
329987085037,329987085061,LH20044546,32795955,,LH20044546,009LSH14906506,,,,,LH,2025-06-30 11:16:19.000,2025-06-27 00:00:00.000,2025-06-27 00:00:00.000,2025-06-30 00:00:00.000,2025-06-30 00:00:00.000,2608,,,,FM-HDS DC-LAKELAND-FL14,6850 Firstpark Blvd,Lakeland,FL,33805-1418,USA,28.076,81.9734,MRO,2647,,,,FM-HDS DC-ORLANDO-FL45,3881 Old Winter Garden Rd,Orlando,FL,32805,USA,28.5296,81.407234,MRO,FL-FL,"Lakeland, FL to Orlando, FL",Southeast West,East,TQL Total Quality Logistics OH,TQYL,,,0,55,,,Incomplete,Regular,,,2025-06-30,,,,,,,,0,,32795955,2025-06-30,25995,200,200,0,0,0,0,0,,,,3.636363636,HD Supply Facilities Maintenance,HDFMImportId,,false,false,,2025-06-30T00:01:00,,2025-06-30T04:00:00,,,,,,2025,6,22,2025-06-30 11:22:37.899
329987084912,329987084936,LH20044542,32795950,,LH20044542,009LSH14906504,,,,,LH,2025-06-30 11:16:15.000,2025-06-27 00:00:00.000,2025-06-27 00:00:00.000,2025-06-30 00:00:00.000,2025-06-30 00:00:00.000,2608,,,,FM-HDS DC-LAKELAND-FL14,6850 Firstpark Blvd,Lakeland,FL,33805-1418,USA,28.076,81.9734,MRO,2647,,,,FM-HDS DC-ORLANDO-FL45,3881 Old Winter Garden Rd,Orlando,FL,32805,USA,28.5296,81.407234,MRO,FL-FL,"Lakeland, FL to Orlando, FL",Southeast West,East,TQL Total Quality Logistics OH,TQYL,,,0,55,,,Incomplete,Regular,,,2025-06-30,,,,,,,,0,,32795950,2025-06-30,25990,200,200,0,0,0,0,0,,,,3.636363636,HD Supply Facilities Maintenance,HDFMImportId,,false,false,,2025-06-30T00:01:00,,2025-06-30T04:00:00,,,,,,2025,6,22,2025-06-30 11:22:37.899
329987084777,329987084801,LH20036972,32772714,,LH20036972,009LSH14906502,,,,,LH,2025-06-30 11:16:09.000,2025-06-30 00:00:00.000,2025-06-30 00:00:00.000,2025-06-30 00:00:00.000,2025-06-30 00:00:00.000,2604,,,,FM-HDS DC-SEATTLE-WA09,20625 59th Place South,Kent,WA,98032-2513,USA,47.4372,122.2332,MRO,2649,,,,HD Supply-45-HDS#2649,19999 SW 95th Ave.,Portland,OR,97062,USA,45.370826,122.769706,MRO,WA-OR,"Kent, WA to Portland, OR",Pac Northwest,West,TQL Total Quality Logistics OH,TQYL,,,0,158,,,In Transit,Regular,,,2025-06-30,,,,,,,,0,,32772714,2025-06-30,25963,200,200,0,0,0,0,0,,,,1.265822785,HD Supply Facilities Maintenance,HDFMImportId,,false,false,,2025-06-30T01:30:00,,2025-06-30T05:00:00,,,,,,2025,6,22,2025-06-30 11:22:37.899
329987073579,329987073551,009L20080078,,4705164168,IB19963823,009LSH14906497,,,,,,2025-06-30 11:13:44.000,2025-06-30 00:02:00.000,2025-06-30 23:58:00.000,2025-07-07 00:03:00.000,2025-07-07 23:59:00.000,0000012929,,,,"AMES TRUE TEMPER, INC.","450 Maestro Dr, # 203",Reno,NV,89511-1293,USA,39.526121,119.812658,,TX03,,,,FM-HDS DC-DALLAS-TX03,550 Lakeside Parkway,Flower Mound,TX,75028-4033,USA,33.033405,97.067657,MRO,NV-TX,"Reno, NV to Flower Mound, TX",Central South,West,Estes Express Lines,EXLA,LTL,Standard,4,1712,97275,121018,Booked,Regular,Request Routing,Pending,2025-07-07,161,161,161,0,1,161,0,0,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:15:34.902
329987067470,329987067483,009L20080068,732388158,,,009LSH14906487,,,,,,2025-06-30 11:11:15.000,2025-07-03 16:37:00.000,2025-07-03 23:58:00.000,2025-07-08 16:37:00.000,2025-07-08 16:37:00.000,NJ22,,,,FM-HDS DC-PHILADELPHIA-NJ22,1100 John Galt Way,Burlington,NJ,08016-2140,USA,40.069759,74.841842,MRO,XGA02,,,,Atlanta Fulfillment Center DC,1950 N Norcross Tucker Rd,Norcross,GA,30071-3432,USA,33.937259,84.200355,,NJ-GA,"Burlington, NJ to Norcross, GA",Southeast East,East,R & L Carriers,RLCA,LTL,Standard,2,792,99074,63391,Booked,Regular,Copy Delivery Number,Complete,2025-07-08,2754.765,2754.765,2754.765,0,1,2754.765,0,5,,,,,,,,,,,,,,,,HD Supply Facilities Maintenance,HDFMidocLoaderId,,false,false,,,,,,,,,,2025,6,23,2025-06-30 11:16:00.978
329986510109,329986510078,LH20080066,32809437,"2025-7-3,HDS,Bayonne2",LH20051793,LHSH14906485,,,,,LH,2025-06-30 11:11:13.000,2025-07-03 23:59:00.000,2025-07-03 23:59:00.000,2025-07-07 02:00:00.000,2025-07-07 02:00:00.000,FM-DC-PHILADELPHIA,NJ22,N,HDS,FM-HDS DC-PHILADELPHIA-NJ22,1100 John Galt Way,Burlington,NJ,08016,USA,40.069759,74.841842,MRO,100409-D,NJ056,N,HDS,FM-HDS DC-BAYONNE-NJ56,69 New Hook Access Road,Bayonne,NJ,07002,USA,40.665714,74.119331,BranchLH,NJ-NJ,"Burlington, NJ to Bayonne, NJ",Northeast,East,TQL Total Quality Logistics OH,TQYL,Truckload,Standard,1,69,,,Booked,REGULAR,Request Routing,Pending,2025-07-07,25001,25001,25001,0,1,25001,0,0,,,,,,,,,,,,,,,,HD Supply Admin FM Linehauls,gburson,PO Num 2025-7-3 HDS Bayonne2 - 53FT DRY VAN  -  - *Must Pick up on Schedule Date* - Call shipper/destination for hours and directions - For any issues contact Logistics2@hdsupply.com or (858) 831-2554 - Invoice must include our Quote/BOL number,false,false,,,,,,,,,,2025,6,23,2025-06-30 12:05:32.954
